Price,Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Last Sold Year,Last Sold For,Address,City,State,Zipcode,Address Full
800000.0,2187.0,-122.39513,47.57159,7140.0,3.0,2.0,1926.0,1994.0,153500.0," 3615 49th Ave SW Seattle, WA 98116 ",Seattle,WA,98116.0,"3615 49th Ave SW, Seattle, WA 98116"
269000.0,1526.0,-115.23,36.116497,6098.0,4.0,2.0,1984.0,2011.0,110000.0," 3988 Zapotec Way Las Vegas, NV 89103 ",Las Vegas,NV,89103.0,"3988 Zapotec Way, Las Vegas, NV 89103"
130000.0,1058.0,-86.94051,36.071568,1058.0,2.0,2.0,1977.0,2009.0,100000.0," 810 Bellevue Rd #105 Nashville, TN 37221 ",Nashville,TN,37221.0,"810 Bellevue Rd #105, Nashville, TN 37221"
63500.0,609.0,-82.9757,40.018852,4356.0,2.0,1.0,1940.0,2007.0,23000.0," 1319 Genessee Ave Columbus, OH 43211 ",Columbus,OH,43211.0,"1319 Genessee Ave, Columbus, OH 43211"
549900.0,3593.0,-81.6058,30.105427,21344.399999999998,5.0,4.0,1998.0,2010.0,400000.0," 124 Cattail Cir Saint Johns, FL 32259 ",Saint Johns,FL,32259.0,"124 Cattail Cir, Saint Johns, FL 32259"
245000.0,2179.0,-98.64615,29.527266,7449.0,4.0,3.0,1979.0,2019.0,125000.0," 8200 Lewiston St San Antonio, TX 78254 ",San Antonio,TX,78254.0,"8200 Lewiston St, San Antonio, TX 78254"
120000.0,1430.0,-80.332466,36.0641,13503.6,3.0,2.0,1971.0,2019.0,125000.0," 570 Foxcroft Dr Winston Salem, NC 27103 ",Winston Salem,NC,27103.0,"570 Foxcroft Dr, Winston Salem, NC 27103"
469950.0,2040.0,-122.30927,47.366837,10890.0,5.0,2.0,1962.0,2019.0,305000.0," 26121 19th Ave S Seattle, WA 98198 ",Seattle,WA,98198.0,"26121 19th Ave S, Seattle, WA 98198"
1995000.0,3104.0,-97.76363,30.22366,23086.800000000003,4.0,5.0,2019.0,2019.0,125000.0," 701 Woodland Hls Granite Shoals, TX 78764 ",Granite Shoals,TX,78764.0,"701 Woodland Hls, Granite Shoals, TX 78764"
714900.0,5150.0,-86.66298,33.490974,15245.999999999998,5.0,5.0,2005.0,2007.0,629900.0," 506 Boulder Lake Way Vestavia, AL 35242 ",Vestavia,AL,35242.0,"506 Boulder Lake Way, Vestavia, AL 35242"
98000.0,952.0,-83.175964,42.458126,5053.0,3.0,1.0,1954.0,2015.0,35900.0," 22020 Sunset Blvd Oak Park, MI 48237 ",Oak Park,MI,48237.0,"22020 Sunset Blvd, Oak Park, MI 48237"
158000.0,1518.0,-97.13626,32.733276,1540.0,2.0,3.0,1969.0,2019.0,125000.0," 252 Westview Ter Arlington, TX 76013 ",Arlington,TX,76013.0,"252 Westview Ter, Arlington, TX 76013"
210000.0,1286.0,-76.18515,36.777744,8408.0,3.0,2.0,1977.0,2019.0,125000.0," 1848 Hidden Valley Dr Virginia Beach, VA 23464 ",Virginia Beach,VA,23464.0,"1848 Hidden Valley Dr, Virginia Beach, VA 23464"
428900.0,3607.0,-93.32681,45.141582,15245.999999999998,4.0,4.0,2004.0,2015.0,374900.0," 10313 Chowen Ave N Brooklyn Park, MN 55443 ",Brooklyn Park,MN,55443.0,"10313 Chowen Ave N, Brooklyn Park, MN 55443"
79900.0,908.0,-98.47108,29.369917,7013.0,2.0,2.0,1925.0,2019.0,125000.0," 115 Montrose St San Antonio, TX 78223 ",San Antonio,TX,78223.0,"115 Montrose St, San Antonio, TX 78223"
965000.0,4257.0,-90.1032,30.024885,8964.0,5.0,5.0,2012.0,2019.0,125000.0," 778 Amethyst St New Orleans, LA 70124 ",New Orleans,LA,70124.0,"778 Amethyst St, New Orleans, LA 70124"
399900.0,1273.0,-87.72647,41.944332,3898.0,3.0,2.0,1921.0,1999.0,167000.0," 3452 N Harding Ave Chicago, IL 60618 ",Chicago,IL,60618.0,"3452 N Harding Ave, Chicago, IL 60618"
176800.0,1684.0,-97.45814,35.341568,6534.0,3.0,2.0,2002.0,2011.0,149199.0," 2116 NE 4th St Moore, OK 73160 ",Moore,OK,73160.0,"2116 NE 4th St, Moore, OK 73160"
3950000.0,5182.0,-97.792786,30.312479,23958.000000000004,5.0,8.0,1974.0,2019.0,125000.0," 2305 Camino Alto Austin, TX 78746 ",Austin,TX,78746.0,"2305 Camino Alto, Austin, TX 78746"
587900.0,2099.0,-95.42797,29.77121,2701.0,2.0,3.0,1979.0,2019.0,125000.0," 6408 Haskell St Houston, TX 77007 ",Houston,TX,77007.0,"6408 Haskell St, Houston, TX 77007"
435056.0,2076.0,-73.89836,40.833168,2500.0,3.0,2.0,1901.0,2016.0,375000.0," 1389 Crotona Ave Bronx, NY 10456 ",Bronx,NY,10456.0,"1389 Crotona Ave, Bronx, NY 10456"
154999.0,1253.0,-97.47001,32.772675,11325.6,3.0,2.0,1979.0,2019.0,125000.0," 8820 Las Vegas Ct Fort Worth, TX 76108 ",Fort Worth,TX,76108.0,"8820 Las Vegas Ct, Fort Worth, TX 76108"
65500.0,1232.0,-82.44374,28.026247,8910.0,2.0,1.0,1942.0,2019.0,125000.0," 8413 N Mulberry St Tampa, FL 33604 ",Tampa,FL,33604.0,"8413 N Mulberry St, Tampa, FL 33604"
249000.0,1988.0,-110.7979,32.18891,10469.0,4.0,2.0,1970.0,2019.0,137937.0," 9111 E 39th St Tucson, AZ 85730 ",Tucson,AZ,85730.0,"9111 E 39th St, Tucson, AZ 85730"
475000.0,2064.0,-77.02218,38.962196,2380.0,3.0,2.0,1929.0,2019.0,125000.0," 621 Oneida Pl NW Washington, DC 20011 ",Washington,DC,20011.0,"621 Oneida Pl NW, Washington, DC 20011"
85000.0,840.0,-76.5343,39.273937,2923.0,2.0,2.0,1952.0,2013.0,1500.0," 1620 Malvern St Baltimore, MD 21224 ",Baltimore,MD,21224.0,"1620 Malvern St, Baltimore, MD 21224"
309900.0,1904.0,-82.49146,27.87218,1293.0,3.0,3.0,2002.0,2015.0,242000.0," 2945 Pointeview Dr Tampa, FL 33611 ",Tampa,FL,33611.0,"2945 Pointeview Dr, Tampa, FL 33611"
260000.0,1337.0,-115.1391,36.14991,6534.0,3.0,2.0,1951.0,2019.0,148000.0," 1050 Hassett Ave Las Vegas, NV 89104 ",Las Vegas,NV,89104.0,"1050 Hassett Ave, Las Vegas, NV 89104"
488990.0,2197.0,-96.75904,32.98646,5749.0,4.0,2.0,2019.0,2019.0,125000.0," 17284 Yellow Bells Dr Dallas, TX 75252 ",Dallas,TX,75252.0,"17284 Yellow Bells Dr, Dallas, TX 75252"
259900.0,1712.0,-104.78636,39.641132,1263.0,3.0,2.0,1983.0,2005.0,125000.0," 4155 S Richfield Way Aurora, CO 80013 ",Aurora,CO,80013.0,"4155 S Richfield Way, Aurora, CO 80013"
529900.0,3016.0,-112.05481,33.538006,11325.6,4.0,1.75,1996.0,1997.0,160000.0," 6856 N 12th Way Phoenix, AZ 85014 ",Phoenix,AZ,85014.0,"6856 N 12th Way, Phoenix, AZ 85014"
349900.0,2277.0,-76.59267,39.389706,7475.0,3.0,2.0,1952.0,2001.0,177000.0," 7505 Rocksham Dr Baltimore, MD 21286 ",Baltimore,MD,21286.0,"7505 Rocksham Dr, Baltimore, MD 21286"
306000.0,2531.0,-95.110435,30.003527,37461.6,3.0,2.0,2005.0,2019.0,125000.0," 22624 E Shorewood Loop Huffman, TX 77336 ",Huffman,TX,77336.0,"22624 E Shorewood Loop, Huffman, TX 77336"
599900.0,1606.0,-111.94571,33.48601,7393.0,4.0,3.0,1958.0,2017.0,445000.0," 3301 N 63rd St Scottsdale, AZ 85251 ",Scottsdale,AZ,85251.0,"3301 N 63rd St, Scottsdale, AZ 85251"
100000.0,1312.0,-77.4043,37.51331,653.0,4.0,1.0,1944.0,2015.0,39999.0," 1012 Nelson St Richmond, VA 23231 ",Richmond,VA,23231.0,"1012 Nelson St, Richmond, VA 23231"
615000.0,2600.0,-95.38631,29.809628,3001.0,3.0,4.0,2007.0,2019.0,125000.0," 920 Aurora St Houston, TX 77009 ",Houston,TX,77009.0,"920 Aurora St, Houston, TX 77009"
409000.0,2663.0,-80.40571,25.636307,5866.0,4.0,4.0,2000.0,2012.0,220000.0," 13032 SW 141st St Miami, FL 33186 ",Miami,FL,33186.0,"13032 SW 141st St, Miami, FL 33186"
1187000.0,860.0,-122.43284,37.76409,7252.0,1.0,1.0,2013.0,2016.0,1065000.0," 2299 Market St #204 San Francisco, CA 94114 ",San Francisco,CA,94114.0,"2299 Market St #204, San Francisco, CA 94114"
449000.0,2269.0,-95.48819,29.739676,3990.0,3.0,3.0,1980.0,2019.0,125000.0," 2525 Potomac Dr #B Houston, TX 77057 ",Houston,TX,77057.0,"2525 Potomac Dr #B, Houston, TX 77057"
189900.0,2746.0,-99.51211,27.586084,5715.0,4.0,4.0,2006.0,2019.0,125000.0," 9310 Albany Dr #52 Laredo, TX 78045 ",Laredo,TX,78045.0,"9310 Albany Dr #52, Laredo, TX 78045"
1350000.0,2200.0,-74.01199,40.613247,1800.0,4.0,3.0,1935.0,2019.0,125000.0," 1367 86th St Brooklyn, NY 11228 ",Brooklyn,NY,11228.0,"1367 86th St, Brooklyn, NY 11228"
29900.0,2109.0,-81.59224,41.468044,6000.0,3.0,2.0,1916.0,2019.0,125000.0," 3332 E 130th St Cleveland, OH 44120 ",Cleveland,OH,44120.0,"3332 E 130th St, Cleveland, OH 44120"
475000.0,2360.0,-80.43388,25.63655,5000.0,4.0,3.0,1998.0,2000.0,153900.0," 14834 SW 140th St Miami, FL 33196 ",Miami,FL,33196.0,"14834 SW 140th St, Miami, FL 33196"
189900.0,1593.0,-88.027214,43.077187,4960.0,3.0,2.0,1951.0,2014.0,135000.0," 3206 N 92nd St Milwaukee, WI 53222 ",Milwaukee,WI,53222.0,"3206 N 92nd St, Milwaukee, WI 53222"
65000.0,675.0,-85.77465,38.214874,4840.0,2.0,1.0,1930.0,2002.0,31000.0," 1115 Euclid Ave Louisville, KY 40208 ",Louisville,KY,40208.0,"1115 Euclid Ave, Louisville, KY 40208"
414900.0,3524.0,-80.61408,35.163635,19166.4,5.0,4.0,1998.0,2016.0,352000.0," 7006 Olde Sycamore Dr Charlotte, NC 28227 ",Charlotte,NC,28227.0,"7006 Olde Sycamore Dr, Charlotte, NC 28227"
42500.0,1261.0,-81.587746,41.48372,97138.8,2.0,1.0,1941.0,2008.0,52000.0," 13500 Shaker Blvd #203 Cleveland, OH 44120 ",Cleveland,OH,44120.0,"13500 Shaker Blvd #203, Cleveland, OH 44120"
320976.0,1144.0,-117.0824553,32.7823252,179902.8,2.0,2.0,1973.0,2011.0,130000.0," 5422 Adobe Falls Rd #14 San Diego, CA 92120 ",San Diego,CA,92120.0,"5422 Adobe Falls Rd #14, San Diego, CA 92120"
618990.0,2425.0,-115.33159,36.113655,5741.0,2.0,2.5,1975.0,2019.0,125000.0," Apex Plan in Trilogy in Summerlin by Shea Homes-Trilogy Las Vegas, NV 89135 ",Las Vegas,NV,89135.0,"Apex Plan in Trilogy in Summerlin, Las Vegas, NV 89135"
649000.0,2450.0,-89.41716,43.047165,10890.0,3.0,3.0,1919.0,2019.0,125000.0," 2530 Marshall Pkwy Madison, WI 53713 ",Madison,WI,53713.0,"2530 Marshall Pkwy, Madison, WI 53713"
264900.0,2165.0,-81.574135,30.298256,16117.199999999999,4.0,3.0,1972.0,1998.0,141000.0," 1130 Montego Rd E Jacksonville, FL 32216 ",Jacksonville,FL,32216.0,"1130 Montego Rd E, Jacksonville, FL 32216"
115000.0,2756.0,-90.061874,29.98323,4094.0,3.0,2.0,1975.0,2019.0,125000.0," 3230 Pauger St #A New Orleans, LA 70119 ",New Orleans,LA,70119.0,"3230 Pauger St #A, New Orleans, LA 70119"
43900.0,2332.0,-86.11394,39.778896,4966.0,2.0,1.0,1920.0,2019.0,125000.0," 837 N Parker Ave Indianapolis, IN 46201 ",Indianapolis,IN,46201.0,"837 N Parker Ave, Indianapolis, IN 46201"
1399000.0,6470.0,-82.93404,39.972195,28749.600000000002,5.0,7.0,1928.0,2000.0,1000000.0," 107 Ashbourne Rd Columbus, OH 43209 ",Columbus,OH,43209.0,"107 Ashbourne Rd, Columbus, OH 43209"
139999.0,980.0,-75.18252,39.92515,713.0,2.0,1.0,1920.0,2008.0,52000.0," 2138 S Beechwood St Philadelphia, PA 19145 ",Philadelphia,PA,19145.0,"2138 S Beechwood St, Philadelphia, PA 19145"
400000.0,1260.0,-122.586784,45.47547,5050.0,2.0,1.0,1926.0,2019.0,250000.0," 6525 SE 75th Ave Portland, OR 97206 ",Portland,OR,97206.0,"6525 SE 75th Ave, Portland, OR 97206"
529000.0,2024.0,-80.22153,25.747963,6400.0,2.0,2.0,1988.0,2019.0,281250.0," 2353 SW 17th Ave Miami, FL 33145 ",Miami,FL,33145.0,"2353 SW 17th Ave, Miami, FL 33145"
92000.0,697.0,-83.13196,42.4734,6316.0,2.0,1.0,1926.0,2011.0,15000.0," 3225 Minerva St Ferndale, MI 48220 ",Ferndale,MI,48220.0,"3225 Minerva St, Ferndale, MI 48220"
825000.0,2383.0,-82.49243,27.934074,11325.6,4.0,3.0,1953.0,2018.0,768900.0," 2819 W Morrison Ave Tampa, FL 33629 ",Tampa,FL,33629.0,"2819 W Morrison Ave, Tampa, FL 33629"
219600.0,1196.0,-115.05811,36.17337,6534.0,3.0,2.0,1979.0,2019.0,172000.0," 5307 Lowell Ave Las Vegas, NV 89110 ",Las Vegas,NV,89110.0,"5307 Lowell Ave, Las Vegas, NV 89110"
254699.0,1680.0,-80.01021,40.350613,41817.6,4.0,2.0,1940.0,2018.0,60000.0," 4540 Gardenville Rd Pittsburgh, PA 15236 ",Pittsburgh,PA,15236.0,"4540 Gardenville Rd, Pittsburgh, PA 15236"
229950.0,1501.0,-119.03295,35.291737,6098.0,3.0,2.0,2009.0,2009.0,175000.0," 2710 Rain Dr Bakersfield, CA 93313 ",Bakersfield,CA,93313.0,"2710 Rain Dr, Bakersfield, CA 93313"
279900.0,1863.0,-86.88238,33.39572,2412.0,3.0,3.0,2010.0,2012.0,216000.0," 2381 Village Center St Birmingham, AL 35226 ",Birmingham,AL,35226.0,"2381 Village Center St, Birmingham, AL 35226"
655000.0,2875.0,-82.90535,42.400387,9235.0,4.0,6.0,1936.0,2002.0,535000.0," 251 Kenwood Ct Grosse Pointe Farms, MI 48236 ",Grosse Pointe Farms,MI,48236.0,"251 Kenwood Ct, Grosse Pointe Farms, MI 48236"
49000.0,628.0,-86.0987,39.750748,10890.0,2.0,1.0,1946.0,2019.0,125000.0," 1202 S Chester Ave Indianapolis, IN 46203 ",Indianapolis,IN,46203.0,"1202 S Chester Ave, Indianapolis, IN 46203"
431000.0,1600.0,-87.76273,41.957535,3750.0,4.0,3.0,1925.0,2019.0,125000.0," 5409 W Hutchinson St Chicago, IL 60641 ",Chicago,IL,60641.0,"5409 W Hutchinson St, Chicago, IL 60641"
187000.0,1410.0,-90.999,30.356823,5662.0,3.0,2.0,1986.0,2019.0,125000.0," 17643 Sugar Mill Ave Baton Rouge, LA 70817 ",Baton Rouge,LA,70817.0,"17643 Sugar Mill Ave, Baton Rouge, LA 70817"
240512.0,1866.0,-84.53521,38.096073,6743.0,3.0,3.0,1975.0,2019.0,125000.0," 619 Lucille Dr Lexington, KY 40511 ",Lexington,KY,40511.0,"619 Lucille Dr, Lexington, KY 40511"
680000.0,4707.0,-93.191864,45.208115,10890.0,5.0,5.0,2018.0,2019.0,125000.0," 3076 131st Ct NE Blaine, MN 55449 ",Blaine,MN,55449.0,"3076 131st Ct NE, Blaine, MN 55449"
248900.0,1212.0,-83.002625,40.150314,9147.0,3.0,2.0,1997.0,1997.0,138075.0," 9074 Longstone Dr Lewis Center, OH 43035 ",Lewis Center,OH,43035.0,"9074 Longstone Dr, Lewis Center, OH 43035"
499950.0,849.0,-121.87156,37.352245,1120.0,2.0,2.0,1984.0,2002.0,260000.0," 1224 Coyote Creek Ct San Jose, CA 95116 ",San Jose,CA,95116.0,"1224 Coyote Creek Ct, San Jose, CA 95116"
514900.0,1688.0,-80.34218,25.605795,15681.599999999999,3.0,2.0,1971.0,2019.0,318000.0," 17701 SW 93rd Ave Palmetto Bay, FL 33157 ",Palmetto Bay,FL,33157.0,"17701 SW 93rd Ave, Palmetto Bay, FL 33157"
158000.0,1124.0,-93.110115,44.968197,4356.0,3.0,2.0,1982.0,2008.0,95000.0," 893 Marion St Saint Paul, MN 55117 ",Saint Paul,MN,55117.0,"893 Marion St, Saint Paul, MN 55117"
217000.0,1320.0,-112.14862,33.54162,6003.0,3.0,2.0,1996.0,2014.0,138000.0," 7127 N 41st Ln Phoenix, AZ 85051 ",Phoenix,AZ,85051.0,"7127 N 41st Ln, Phoenix, AZ 85051"
55000.0,812.0,-95.928375,36.162884,7231.0,2.0,1.0,1950.0,2019.0,125000.0," 108 N Sandusky Ave Tulsa, OK 74115 ",Tulsa,OK,74115.0,"108 N Sandusky Ave, Tulsa, OK 74115"
469000.0,1898.0,-117.40769,33.98716,6534.0,3.0,2.0,2016.0,2018.0,407500.0," 4444 Cessna St Riverside, CA 92509 ",Riverside,CA,92509.0,"4444 Cessna St, Riverside, CA 92509"
39900.0,1332.0,-81.69048,30.326323,3600.0,3.0,1.0,1922.0,2016.0,6300.0," 270 Belfort St Jacksonville, FL 32204 ",Jacksonville,FL,32204.0,"270 Belfort St, Jacksonville, FL 32204"
159900.0,1106.0,-115.241615,36.15381,1406.0,2.0,2.0,1986.0,2007.0,169000.0," 1416 Santa Margarita St #D Las Vegas, NV 89146 ",Las Vegas,NV,89146.0,"1416 Santa Margarita St #D, Las Vegas, NV 89146"
149900.0,1272.0,-75.15498,40.052864,1425.0,3.0,1.0,1925.0,2015.0,53400.0," 2090 65th Ave Philadelphia, PA 19138 ",Philadelphia,PA,19138.0,"2090 65th Ave, Philadelphia, PA 19138"
665000.0,760.0,-73.96813,40.69224,82328.4,2.0,1.0,1944.0,2019.0,125000.0," 185 Clinton Ave #4H Brooklyn, NY 11205 ",Brooklyn,NY,11205.0,"185 Clinton Ave #4H, Brooklyn, NY 11205"
145000.0,1392.0,-76.48666,39.270447,1600.0,3.0,2.0,1957.0,2017.0,154900.0," 8136 Gray Haven Rd Baltimore, MD 21222 ",Baltimore,MD,21222.0,"8136 Gray Haven Rd, Baltimore, MD 21222"
215000.0,1330.0,-75.233635,40.0556,1330.0,3.0,3.0,1988.0,2006.0,221450.0," 7923 Ridge Ave #23 Philadelphia, PA 19128 ",Philadelphia,PA,19128.0,"7923 Ridge Ave #23, Philadelphia, PA 19128"
1099000.0,3659.0,-95.41097,29.822939,32234.399999999998,3.0,5.0,1995.0,2019.0,125000.0," 701 Garden Oaks Blvd Houston, TX 77018 ",Houston,TX,77018.0,"701 Garden Oaks Blvd, Houston, TX 77018"
729000.0,1050.0,-122.39324,47.67916,2200.0,2.0,2.0,1912.0,2017.0,715000.0," 6915 28th Ave NW Seattle, WA 98117 ",Seattle,WA,98117.0,"6915 28th Ave NW, Seattle, WA 98117"
235000.0,720.0,-87.83504,41.949818,3720.0,2.0,2.0,1924.0,2017.0,193000.0," 3847 N Pontiac Ave Chicago, IL 60634 ",Chicago,IL,60634.0,"3847 N Pontiac Ave, Chicago, IL 60634"
415000.0,2390.0,-115.13914,36.03334,3920.0,5.0,3.0,1996.0,2016.0,285000.0," Address Not Disclosed Las Vegas, NV 89123 ",Las Vegas,NV,89123.0,"Address Not Disclosed, Las Vegas, NV 89123"
330000.0,2361.0,-80.82975,35.07072,13939.2,4.0,3.5,1988.0,1998.0,159000.0," 9909 Laurel Lake Ln Charlotte, NC 28277 ",Charlotte,NC,28277.0,"9909 Laurel Lake Ln, Charlotte, NC 28277"
320000.0,1676.0,-97.75485,30.459974,12632.4,3.0,3.0,1996.0,2019.0,125000.0," 7924 Portland Trl Austin, TX 78729 ",Austin,TX,78729.0,"7924 Portland Trl, Austin, TX 78729"
425000.0,1649.0,-122.61825,45.442127,6534.0,4.0,2.0,1953.0,2018.0,221000.0," 4304 SE Rio Vista St Portland, OR 97222 ",Portland,OR,97222.0,"4304 SE Rio Vista St, Portland, OR 97222"
118000.0,1008.0,-85.10676,41.14703,16117.199999999999,3.0,1.0,1960.0,2019.0,125000.0," 2433 Otsego Dr Fort Wayne, IN 46825 ",Fort Wayne,IN,46825.0,"2433 Otsego Dr, Fort Wayne, IN 46825"
120000.0,1128.0,-86.14932,39.752697,2222.0,4.0,2.0,1920.0,2019.0,125000.0," 1041 S East St Indianapolis, IN 46225 ",Indianapolis,IN,46225.0,"1041 S East St, Indianapolis, IN 46225"
319900.0,2626.0,-96.98194,32.799778,7909.0,3.0,3.0,1977.0,2019.0,125000.0," 1309 Quanah St Irving, TX 75060 ",Irving,TX,75060.0,"1309 Quanah St, Irving, TX 75060"
449900.0,3501.0,-114.94837,36.00222,6098.0,5.0,3.0,2005.0,2009.0,333000.0," 692 Blue Crystal Creek Rd Henderson, NV 89002 ",Henderson,NV,89002.0,"692 Blue Crystal Creek Rd, Henderson, NV 89002"
295000.0,2486.0,-115.10883,36.277832,4792.0,4.0,3.0,2004.0,2004.0,222558.0," 2920 Sandalo Ct North Las Vegas, NV 89086 ",North Las Vegas,NV,89086.0,"2920 Sandalo Ct, North Las Vegas, NV 89086"
1600000.0,2616.0,-81.885254,41.48419,69260.40000000001,4.0,3.0,1959.0,2018.0,1200000.0," 24000 Lake Rd Bay Village, OH 44140 ",Bay Village,OH,44140.0,"24000 Lake Rd, Bay Village, OH 44140"
525000.0,2126.0,-95.38258,29.757023,1680.0,3.0,4.0,2019.0,2019.0,125000.0," 1510 Saulnier St #B Houston, TX 77019 ",Houston,TX,77019.0,"1510 Saulnier St #B, Houston, TX 77019"
417990.0,2704.0,-97.938774,30.169489,10498.0,4.0,3.0,2015.0,2019.0,125000.0," Garnet Plan in Reunion Ranch by Taylor Morrison Austin, TX 78737 ",Austin,TX,78737.0,"Garnet Plan in Reunion Ranch, Austin, TX 78737"
99549.0,1090.0,-99.54369,27.638535,4400.0,3.0,2.0,2006.0,2019.0,125000.0," 4412 Antler Crossing Ave Laredo, TX 78045 ",Laredo,TX,78045.0,"4412 Antler Crossing Ave, Laredo, TX 78045"
197500.0,1750.0,-117.46685,47.715656,8441.0,3.0,2.0,1971.0,2019.0,125000.0," 3710 W Francis Ave Spokane, WA 99205 ",Spokane,WA,99205.0,"3710 W Francis Ave, Spokane, WA 99205"
332990.0,2848.0,-116.29769,43.53295,5314.0,3.0,2.5,2019.0,2019.0,125000.0," 7542 S Foremast Ave Boise, ID 83709 ",Boise,ID,83709.0,"7542 S Foremast Ave, Boise, ID 83709"
519000.0,970.0,-118.242676,34.047737,64468.799999999996,2.0,2.0,2006.0,2015.0,430000.0," 267 S San Pedro St #306 Los Angeles, CA 90012 ",Los Angeles,CA,90012.0,"267 S San Pedro St #306, Los Angeles, CA 90012"
295900.0,3151.0,-81.92171,41.44638,100623.6,4.0,2.0,1820.0,2019.0,125000.0," 2871 Dover Center Rd Westlake, OH 44145 ",Westlake,OH,44145.0,"2871 Dover Center Rd, Westlake, OH 44145"
574950.0,1450.0,-117.11373,33.022507,60548.399999999994,3.0,3.0,2006.0,2011.0,360000.0," 16912 Laurel Hill Ln #121 San Diego, CA 92127 ",San Diego,CA,92127.0,"16912 Laurel Hill Ln #121, San Diego, CA 92127"
149900.0,2090.0,-98.69035,29.403944,6708.0,3.0,2.0,1987.0,2019.0,125000.0," 10118 Raven Field Dr San Antonio, TX 78245 ",San Antonio,TX,78245.0,"10118 Raven Field Dr, San Antonio, TX 78245"
352316.0,1930.0,-97.19656,37.691933,6534.0,3.0,2.0,2019.0,2019.0,125000.0," 409 N Jackson Heights St Wichita, KS 67206 ",Wichita,KS,67206.0,"409 N Jackson Heights St, Wichita, KS 67206"
169900.0,950.0,-115.05689,36.053543,3306.0,2.0,2.0,1991.0,2019.0,159123.0," 1676 Normandy Way #0 Henderson, NV 89014 ",Henderson,NV,89014.0,"1676 Normandy Way #0, Henderson, NV 89014"
394900.0,1200.0,-87.78347,41.79528,6375.0,4.0,2.0,1959.0,2019.0,205000.0," 5322 S Nagle Ave Chicago, IL 60638 ",Chicago,IL,60638.0,"5322 S Nagle Ave, Chicago, IL 60638"
237000.0,2248.0,-85.619255,38.23289,10890.0,4.0,3.0,1960.0,2014.0,180000.0," 2442 Parkdale Ave Louisville, KY 40220 ",Louisville,KY,40220.0,"2442 Parkdale Ave, Louisville, KY 40220"
215000.0,1491.0,-106.543396,35.10953,6599.0,3.0,2.0,1952.0,2019.0,125000.0," 8823 Menaul Blvd NE Albuquerque, NM 87112 ",Albuquerque,NM,87112.0,"8823 Menaul Blvd NE, Albuquerque, NM 87112"
1149000.0,2363.0,-118.43865,34.16693,9374.0,3.0,2.0,1952.0,2019.0,125000.0," 14023 Weddington St Sherman Oaks, CA 91401 ",Sherman Oaks,CA,91401.0,"14023 Weddington St, Sherman Oaks, CA 91401"
188000.0,1434.0,-86.7805,36.234634,11325.6,3.0,1.0,1961.0,2019.0,125000.0," 3107 Spears Rd Nashville, TN 37207 ",Nashville,TN,37207.0,"3107 Spears Rd, Nashville, TN 37207"
140000.0,1620.0,-97.36976,37.782764,20037.600000000002,3.0,2.0,1972.0,2019.0,125000.0," 5444 N Sedgwick St Wichita, KS 67204 ",Wichita,KS,67204.0,"5444 N Sedgwick St, Wichita, KS 67204"
175000.0,1137.0,-95.40956,29.695284,230868.0,2.0,2.0,1979.0,2019.0,125000.0," 7900 N Stadium Dr #101 Houston, TX 77030 ",Houston,TX,77030.0,"7900 N Stadium Dr #101, Houston, TX 77030"
460000.0,1825.0,-73.766235,40.612946,1825.0,4.0,3.0,1930.0,2016.0,290000.0," 3206 Bayswater Ct Far Rockaway, NY 11691 ",Far Rockaway,NY,11691.0,"3206 Bayswater Ct, Far Rockaway, NY 11691"
359900.0,2734.0,-111.135765,32.361595,9244.0,4.0,3.0,2006.0,2016.0,270000.0," 8533 N Crosswater Loop Tucson, AZ 85743 ",Tucson,AZ,85743.0,"8533 N Crosswater Loop, Tucson, AZ 85743"
250000.0,1080.0,-75.19387,39.934566,760.0,3.0,2.0,1920.0,2019.0,85000.0," 1518 S Myrtlewood St Philadelphia, PA 19146 ",Philadelphia,PA,19146.0,"1518 S Myrtlewood St, Philadelphia, PA 19146"
531490.0,3472.0,-96.922356,32.911682,5451.0,4.0,4.0,2019.0,2019.0,125000.0," 12647 Mercer Pkwy Farmers Branch, TX 75234 ",Farmers Branch,TX,75234.0,"12647 Mercer Pkwy, Farmers Branch, TX 75234"
299995.0,1760.0,-95.441765,29.848148,2700.0,2.0,4.0,2019.0,2019.0,125000.0," 2113 Paul Quinn Rd Houston, TX 77091 ",Houston,TX,77091.0,"2113 Paul Quinn Rd, Houston, TX 77091"
263000.0,671.0,-87.65445,41.939613,12632.4,2.0,1.0,1927.0,2016.0,237000.0," 3150 N Sheffield Ave #407 Chicago, IL 60657 ",Chicago,IL,60657.0,"3150 N Sheffield Ave #407, Chicago, IL 60657"
89499.0,918.0,-85.78642,38.196815,5700.0,3.0,1.0,1927.0,2018.0,42100.0," 1413 Berry Blvd Louisville, KY 40215 ",Louisville,KY,40215.0,"1413 Berry Blvd, Louisville, KY 40215"
300000.0,2647.0,-95.539246,29.890657,7200.0,4.0,3.0,1997.0,2019.0,125000.0," 9334 Oratorio Ct Houston, TX 77040 ",Houston,TX,77040.0,"9334 Oratorio Ct, Houston, TX 77040"
240000.0,1611.0,-93.697586,41.59589,11761.2,3.0,2.0,1939.0,2015.0,178500.0," 1008 58th St Des Moines, IA 50311 ",Des Moines,IA,50311.0,"1008 58th St, Des Moines, IA 50311"
